pos,sample,xls,condition,normalised_counts
961,RB,62,R,0.2899513162386767
962,RB,55,R,0.2572148773085035
963,RB,165,R,0.7716446319255106
964,RB,156,R,0.7295549247295736
965,RB,25,R,0.11691585332204706
966,RB,35,R,0.1636821946508659
967,RB,159,R,0.7435848271282193
968,RB,187,R,0.8745305828489119
969,RB,471,R,2.2026946765873667
970,RB,542,R,2.5347357000219803
971,RB,546,R,2.553442236553508
972,RB,1459,R,6.8232091998746665
973,RB,109,R,0.5097531204841251
974,RB,217,R,1.0148296068353684
975,RB,333,R,1.5573191662496668
976,RB,134,R,0.6266689738061723
977,RB,194,R,0.9072670217790851
978,RB,304,R,1.4216967763960922
979,RB,295,R,1.3796070692001552
980,RB,932,R,4.358623011845914
981,RB,68,R,0.318011121035968
982,RB,59,R,0.27592141384003105
983,RB,102,R,0.477016681553952
984,RB,99,R,0.46298677915530634
985,RB,26,R,0.12159248745492894
986,RB,14,R,0.06547287786034635
987,RB,20,R,0.09353268265763764
988,RB,57,R,0.2665681455742673
989,RB,8,R,0.03741307306305506
990,RB,22,R,0.10288595092340141
991,RB,56,R,0.2618915114413854
992,RB,66,R,0.30865785277020424
993,RB,16,R,0.07482614612611012
994,RB,37,R,0.17303546291662963
995,RB,43,R,0.20109526771392094
996,RB,305,R,1.426373410528974
997,RB,22,R,0.10288595092340141
998,RB,46,R,0.21512517011256657
999,RB,52,R,0.24318497490985788
1000,RB,26,R,0.12159248745492894
1001,RB,18,R,0.08417941439187387
1002,RB,28,R,0.1309457557206927
1003,RB,45,R,0.21044853597968471
1004,RB,61,R,0.2852746821057948
1005,RB,21,R,0.09820931679051953
1006,RB,38,R,0.17771209704951152
1007,RB,26,R,0.12159248745492894
1008,RB,125,R,0.5845792666102353
1009,RB,7,R,0.032736438930173174
1010,RB,36,R,0.16835882878374775
1011,RB,56,R,0.2618915114413854
1012,RB,452,R,2.1138386280626107
1013,RB,143,R,0.6687586810021091
1014,RB,103,R,0.4816933156868339
1015,RB,69,R,0.3226877551688499
1016,RB,89,R,0.41622043782648754
1017,RB,87,R,0.4068671695607238
1018,RB,102,R,0.477016681553952
1019,RB,126,R,0.5892559007431172
1020,RB,123,R,0.5752259983444715
1021,RB,49,R,0.22915507251121223
1022,RB,96,R,0.4489568767566607
1023,RB,46,R,0.21512517011256657
1024,RB,40,R,0.1870653653152753
1025,RB,23,R,0.10756258505628329
1026,RB,44,R,0.20577190184680283
1027,RB,56,R,0.2618915114413854
1028,RB,109,R,0.5097531204841251
1029,RB,35,R,0.1636821946508659
1030,RB,21,R,0.09820931679051953
1031,RB,47,R,0.21980180424544846
1032,RB,48,R,0.22447843837833034
1033,RB,17,R,0.079502780258992
1034,RB,95,R,0.4442802426237788
1035,RB,70,R,0.3273643893017318
1036,RB,44,R,0.20577190184680283
1037,RB,5,R,0.02338317066440941
1038,RB,5,R,0.02338317066440941
1039,RB,22,R,0.10288595092340141
1040,RB,32,R,0.14965229225222024
1041,RB,66,R,0.30865785277020424
1042,RB,100,R,0.4676634132881882
1043,RB,100,R,0.4676634132881882
1044,RB,49,R,0.22915507251121223
1045,RB,37,R,0.17303546291662963
1046,RB,70,R,0.3273643893017318
1047,RB,65,R,0.30398121863732236
1048,RB,75,R,0.35074755996614115
1049,RB,144,R,0.673435315134991
1050,RB,110,R,0.514429754617007
1051,RB,122,R,0.5705493642115896
1052,RB,79,R,0.3694540964976687
1053,RB,73,R,0.3413942917003774
1054,RB,153,R,0.715525022330928
1055,RB,365,R,1.706971458501887
1056,RB,404,R,1.8893601896842804
1057,RB,271,R,1.2673678500109902
1058,RB,222,R,1.0382127774997778
1059,RB,196,R,0.9166202900448489
1060,RB,120,R,0.5611960959458259
1061,RB,107,R,0.5003998522183614
1062,RB,132,R,0.6173157055404085
1063,RB,103,R,0.4816933156868339
1064,RB,31,R,0.14497565811933835
1065,RB,56,R,0.2618915114413854
1066,RB,149,R,0.6968184857994004
1067,RB,333,R,1.5573191662496668
1068,RB,66,R,0.30865785277020424
1069,RB,105,R,0.49104658395259765
1070,RB,245,R,1.1457753625560612
1071,RB,691,R,3.2315541858213805
1072,RB,282,R,1.3188108254726907
1073,RB,156,R,0.7295549247295736
1074,RB,62,R,0.2899513162386767
1075,RB,148,R,0.6921418516665185
1076,RB,97,R,0.45363351088954257
1077,RB,240,R,1.1223921918916517
1078,RB,48,R,0.22447843837833034
1079,RB,81,R,0.37880736476343246
1080,RB,192,R,0.8979137535133214
1081,RB,337,R,1.5760257027811944
1082,RB,136,R,0.636022242071936
1083,RB,172,R,0.8043810708556838
1084,RB,133,R,0.6219923396732904
1085,RB,46,R,0.21512517011256657
1086,RB,108,R,0.5050764863512432
1087,RB,190,R,0.8885604852475576
1088,RB,106,R,0.49572321808547953
1089,RB,69,R,0.3226877551688499
1090,RB,37,R,0.17303546291662963
1091,RB,166,R,0.7763212660583925
1092,RB,73,R,0.3413942917003774
1093,RB,133,R,0.6219923396732904
1094,RB,169,R,0.7903511684570381
1095,RB,301,R,1.4076668739974465
1096,RB,450,R,2.104485359796847
1097,RB,505,R,2.3617002371053504
1098,RB,697,R,3.259613990618672
1099,RB,373,R,1.744384531564942
1100,RB,110,R,0.514429754617007
1101,RB,222,R,1.0382127774997778
1102,RB,302,R,1.4123435081303284
1103,RB,249,R,1.1644818990875887
1104,RB,34,R,0.159005560517984
1105,RB,32,R,0.14965229225222024
1106,RB,92,R,0.43025034022513314
1107,RB,301,R,1.4076668739974465
1108,RB,13,R,0.06079624372746447
1109,RB,29,R,0.13562238985357458
1110,RB,141,R,0.6594054127363453
1111,RB,81,R,0.37880736476343246
1112,RB,143,R,0.6687586810021091
1113,RB,103,R,0.4816933156868339
1114,RB,253,R,1.1831884356191162
1115,RB,497,R,2.3242871640422953
1116,RB,489,R,2.28687409097924
1117,RB,256,R,1.197218338017762
1118,RB,457,R,2.1372217987270203
1119,RB,157,R,0.7342315588624555
1120,RB,28,R,0.1309457557206927
1121,RB,39,R,0.1823887311823934
1122,RB,67,R,0.31333448690308613
1123,RB,139,R,0.6500521444705817
1124,RB,21,R,0.09820931679051953
1125,RB,49,R,0.22915507251121223
1126,RB,122,R,0.5705493642115896
1127,RB,229,R,1.070949216429951
1128,RB,15,R,0.07014951199322823
1129,RB,26,R,0.12159248745492894
1130,RB,85,R,0.39751390129496
1131,RB,283,R,1.3234874596055726
1132,RB,29,R,0.13562238985357458
1133,RB,90,R,0.42089707195936943
1134,RB,148,R,0.6921418516665185
1135,RB,439,R,2.0530423843351464
1136,RB,47,R,0.21980180424544846
1137,RB,100,R,0.4676634132881882
1138,RB,196,R,0.9166202900448489
1139,RB,155,R,0.7248782905966917
1140,RB,70,R,0.3273643893017318
1141,RB,71,R,0.3320410234346136
1142,RB,217,R,1.0148296068353684
1143,RB,435,R,2.034335847803619
1144,RB,136,R,0.636022242071936
1145,RB,145,R,0.6781119492678729
1146,RB,73,R,0.3413942917003774
1147,RB,29,R,0.13562238985357458
1148,RB,61,R,0.2852746821057948
1149,RB,50,R,0.2338317066440941
1150,RB,66,R,0.30865785277020424
1151,RB,51,R,0.238508340776976
1152,RB,28,R,0.1309457557206927
1153,RB,26,R,0.12159248745492894
1154,RB,83,R,0.38816063302919623
1155,RB,298,R,1.3936369715988008
1156,RB,89,R,0.41622043782648754
1157,RB,180,R,0.8417941439187389
1158,RB,97,R,0.45363351088954257
1159,RB,278,R,1.3001042889411634
1160,RB,29,R,0.13562238985357458
1161,RB,13,R,0.06079624372746447
1162,RB,33,R,0.15432892638510212
1163,RB,41,R,0.19174199944815717
1164,RB,21,R,0.09820931679051953
1165,RB,5,R,0.02338317066440941
1166,RB,19,R,0.08885604852475576
1167,RB,51,R,0.238508340776976
1168,RB,3,R,0.014029902398645646
1169,RB,10,R,0.04676634132881882
1170,RB,59,R,0.27592141384003105
1171,RB,75,R,0.35074755996614115
1172,RB,111,R,0.5191063887498889
1173,RB,135,R,0.6313456079390541
1174,RB,77,R,0.3601008282319049
1175,RB,68,R,0.318011121035968
1176,RB,110,R,0.514429754617007
1177,RB,83,R,0.38816063302919623
1178,RB,58,R,0.27124477970714916
1179,RB,25,R,0.11691585332204706
1180,RB,13,R,0.06079624372746447
1181,RB,12,R,0.056119609594582585
1182,RB,64,R,0.2993045845044405
1183,RB,1029,R,4.812256522735457
1184,RB,328,R,1.5339359955852574
1185,RB,218,R,1.0195062409682503
1186,RB,181,R,0.8464707780516207
1187,RB,250,R,1.1691585332204706
1188,RB,124,R,0.5799026324773534
1189,RB,405,R,1.8940368238171623
1190,RB,727,R,3.3999130146051284
1191,RB,1023,R,4.7841967179381655
1192,RB,104,R,0.48636994981971576
1193,RB,78,R,0.3647774623647868
1194,RB,115,R,0.5378129252814164
1195,RB,271,R,1.2673678500109902
1196,RB,99,R,0.46298677915530634
1197,RB,29,R,0.13562238985357458
1198,RB,76,R,0.35542419409902304
1199,RB,115,R,0.5378129252814164
1200,RB,96,R,0.4489568767566607
1201,RB,57,R,0.2665681455742673
1202,RB,87,R,0.4068671695607238
1203,RB,116,R,0.5424895594142983
1204,RB,506,R,2.3663768712382325
1205,RB,56,R,0.2618915114413854
1206,RB,54,R,0.2525382431756216
1207,RB,127,R,0.5939325348759991
1208,RB,89,R,0.41622043782648754
1209,RB,14,R,0.06547287786034635
1210,RB,44,R,0.20577190184680283
1211,RB,76,R,0.35542419409902304
1212,RB,77,R,0.3601008282319049
1213,RB,9,R,0.04208970719593694
1214,RB,23,R,0.10756258505628329
1215,RB,81,R,0.37880736476343246
1216,RB,287,R,1.3421939961371
1217,RB,18,R,0.08417941439187387
1218,RB,31,R,0.14497565811933835
1219,RB,81,R,0.37880736476343246
1220,RB,121,R,0.5658727300787078
1221,RB,54,R,0.2525382431756216
1222,RB,64,R,0.2993045845044405
1223,RB,44,R,0.20577190184680283
1224,RB,98,R,0.45831014502242445
1225,RB,12,R,0.056119609594582585
1226,RB,36,R,0.16835882878374775
1227,RB,113,R,0.5284596570156527
1228,RB,338,R,1.5807023369140762
1229,RB,99,R,0.46298677915530634
1230,RB,86,R,0.4021905354278419
1231,RB,166,R,0.7763212660583925
1232,RB,476,R,2.226077847251776
1233,RB,318,R,1.4871696542564385
1234,RB,288,R,1.346870630269982
1235,RB,168,R,0.7856745343241562
1236,RB,309,R,1.4450799470605016
1237,RB,179,R,0.837117509785857
1238,RB,379,R,1.7724443363622333
1239,RB,163,R,0.7622913636597468
1240,RB,161,R,0.752938095393983
1241,RB,113,R,0.5284596570156527
1242,RB,312,R,1.4591098494591472
1243,RB,482,R,2.2541376520490672
1244,RB,514,R,2.4037899443012876
1245,RB,93,R,0.43492697435801503
1246,RB,542,R,2.5347357000219803
1247,RB,198,R,0.9259735583106127
1248,RB,194,R,0.9072670217790851
1249,RB,76,R,0.35542419409902304
1250,RB,208,R,0.9727398996394315
1251,RB,169,R,0.7903511684570381
1252,RB,716,R,3.348470039143428
1253,RB,100,R,0.4676634132881882
1254,RB,208,R,0.9727398996394315
1255,RB,481,R,2.2494610179161856
1256,RB,840,R,3.928372671620781
1257,RB,60,R,0.28059804797291293
1258,RB,56,R,0.2618915114413854
1259,RB,100,R,0.4676634132881882
1260,RB,730,R,3.413942917003774
1261,RB,237,R,1.108362289493006
1262,RB,461,R,2.155928335258548
1263,RB,263,R,1.229954776947935
1264,RB,1005,R,4.700017303546292
1265,RB,3239,R,15.147617956404417
1266,RB,2658,R,12.430493525200044
1267,RB,1143,R,5.345392813883992
1268,RB,205,R,0.9587099972407859
1269,RB,113,R,0.5284596570156527
1270,RB,78,R,0.3647774623647868
1271,RB,133,R,0.6219923396732904
1272,RB,217,R,1.0148296068353684
1273,RB,177,R,0.8277642415200932
1274,RB,113,R,0.5284596570156527
1275,RB,245,R,1.1457753625560612
1276,RB,184,R,0.8605006804502663
1277,RB,134,R,0.6266689738061723
1278,RB,117,R,0.5471661935471802
1279,RB,294,R,1.3749304350672733
1280,RB,74,R,0.34607092583325927
1281,RB,37,R,0.17303546291662963
1282,RB,69,R,0.3226877551688499
1283,RB,154,R,0.7202016564638098
1284,RB,92,R,0.43025034022513314
1285,RB,26,R,0.12159248745492894
1286,RB,56,R,0.2618915114413854
1287,RB,54,R,0.2525382431756216
1288,RB,124,R,0.5799026324773534
1289,RB,50,R,0.2338317066440941
1290,RB,78,R,0.3647774623647868
1291,RB,50,R,0.2338317066440941
1292,RB,79,R,0.3694540964976687
1293,RB,5,R,0.02338317066440941
1294,RB,26,R,0.12159248745492894
1295,RB,143,R,0.6687586810021091
1296,RB,378,R,1.7677677022293514
1297,RB,28,R,0.1309457557206927
1298,RB,44,R,0.20577190184680283
1299,RB,105,R,0.49104658395259765
1300,RB,56,R,0.2618915114413854
1301,RB,69,R,0.3226877551688499
1302,RB,74,R,0.34607092583325927
1303,RB,48,R,0.22447843837833034
1304,RB,13,R,0.06079624372746447
1305,RB,15,R,0.07014951199322823
1306,RB,24,R,0.11223921918916517
1307,RB,16,R,0.07482614612611012
1308,RB,50,R,0.2338317066440941
1309,RB,6,R,0.028059804797291293
1310,RB,5,R,0.02338317066440941
1311,RB,37,R,0.17303546291662963
1312,RB,21,R,0.09820931679051953
1313,RB,7,R,0.032736438930173174
1314,RB,7,R,0.032736438930173174
1315,RB,17,R,0.079502780258992
1316,RB,160,R,0.7482614612611012
1317,RB,37,R,0.17303546291662963
1318,RB,32,R,0.14965229225222024
1319,RB,29,R,0.13562238985357458
1320,RB,69,R,0.3226877551688499
1321,RB,42,R,0.19641863358103906
1322,RB,32,R,0.14965229225222024
1323,RB,35,R,0.1636821946508659
1324,RB,27,R,0.1262691215878108
1325,RB,10,R,0.04676634132881882
1326,RB,17,R,0.079502780258992
1327,RB,26,R,0.12159248745492894
1328,RB,42,R,0.19641863358103906
1329,RB,40,R,0.1870653653152753
1330,RB,30,R,0.14029902398645647
1331,RB,37,R,0.17303546291662963
1332,RB,36,R,0.16835882878374775
1333,RB,28,R,0.1309457557206927
1334,RB,4,R,0.01870653653152753
1335,RB,13,R,0.06079624372746447
1336,RB,27,R,0.1262691215878108
1337,RB,9,R,0.04208970719593694
1338,RB,4,R,0.01870653653152753
1339,RB,17,R,0.079502780258992
1340,RB,19,R,0.08885604852475576
1341,RB,4,R,0.01870653653152753
1342,RB,12,R,0.056119609594582585
1343,RB,41,R,0.19174199944815717
1344,RB,107,R,0.5003998522183614
1345,RB,32,R,0.14965229225222024
1346,RB,39,R,0.1823887311823934
1347,RB,38,R,0.17771209704951152
1348,RB,15,R,0.07014951199322823
1349,RB,40,R,0.1870653653152753
1350,RB,46,R,0.21512517011256657
1351,RB,36,R,0.16835882878374775
1352,RB,16,R,0.07482614612611012
1353,RB,40,R,0.1870653653152753
1354,RB,16,R,0.07482614612611012
1355,RB,8,R,0.03741307306305506
1356,RB,2,R,0.009353268265763765
1357,RB,6,R,0.028059804797291293
1358,RB,4,R,0.01870653653152753
1359,RB,20,R,0.09353268265763764
1360,RB,12,R,0.056119609594582585
1361,RB,1,R,0.004676634132881882
1362,RB,22,R,0.10288595092340141
1363,RB,9,R,0.04208970719593694
1364,RB,18,R,0.08417941439187387
1365,RB,16,R,0.07482614612611012
1366,RB,12,R,0.056119609594582585
1367,RB,4,R,0.01870653653152753
1368,RB,3,R,0.014029902398645646
1369,RB,9,R,0.04208970719593694
1370,RB,9,R,0.04208970719593694
1371,RB,4,R,0.01870653653152753
1372,RB,8,R,0.03741307306305506
1373,RB,35,R,0.1636821946508659
1374,RB,34,R,0.159005560517984
1375,RB,28,R,0.1309457557206927
1376,RB,12,R,0.056119609594582585
1377,RB,33,R,0.15432892638510212
1378,RB,8,R,0.03741307306305506
1379,RB,11,R,0.05144297546170071
1380,RB,3,R,0.014029902398645646
1381,RB,29,R,0.13562238985357458
1382,RB,6,R,0.028059804797291293
1383,RB,2,R,0.009353268265763765
1384,RB,2,R,0.009353268265763765
1385,RB,5,R,0.02338317066440941
1386,RB,1,R,0.004676634132881882
1387,RB,5,R,0.02338317066440941
1388,RB,5,R,0.02338317066440941
1389,RB,3,R,0.014029902398645646
1390,RB,1,R,0.004676634132881882
1391,RB,16,R,0.07482614612611012
1392,RB,11,R,0.05144297546170071
1393,RB,13,R,0.06079624372746447
1394,RB,10,R,0.04676634132881882
1395,RB,8,R,0.03741307306305506
1396,RB,22,R,0.10288595092340141
1397,RB,6,R,0.028059804797291293
1398,RB,9,R,0.04208970719593694
1399,RB,10,R,0.04676634132881882
1400,RB,39,R,0.1823887311823934
1401,RB,32,R,0.14965229225222024
1402,RB,5,R,0.02338317066440941
1403,RB,26,R,0.12159248745492894
1404,RB,12,R,0.056119609594582585
1406,RB,20,R,0.09353268265763764
1407,RB,32,R,0.14965229225222024
1408,RB,32,R,0.14965229225222024
1409,RB,20,R,0.09353268265763764
1410,RB,40,R,0.1870653653152753
1411,RB,18,R,0.08417941439187387
1412,RB,20,R,0.09353268265763764
1413,RB,10,R,0.04676634132881882
1414,RB,25,R,0.11691585332204706
1415,RB,17,R,0.079502780258992
1416,RB,18,R,0.08417941439187387
1417,RB,10,R,0.04676634132881882
1418,RB,20,R,0.09353268265763764
1419,RB,6,R,0.028059804797291293
1420,RB,29,R,0.13562238985357458
1421,RB,19,R,0.08885604852475576
1422,RB,6,R,0.028059804797291293
1423,RB,16,R,0.07482614612611012
1424,RB,12,R,0.056119609594582585
1425,RB,4,R,0.01870653653152753
1426,RB,12,R,0.056119609594582585
1427,RB,22,R,0.10288595092340141
1428,RB,17,R,0.079502780258992
1429,RB,13,R,0.06079624372746447
1430,RB,16,R,0.07482614612611012
1431,RB,31,R,0.14497565811933835
1432,RB,24,R,0.11223921918916517
1433,RB,20,R,0.09353268265763764
1434,RB,17,R,0.079502780258992
1435,RB,21,R,0.09820931679051953
1436,RB,35,R,0.1636821946508659
1437,RB,73,R,0.3413942917003774
1438,RB,25,R,0.11691585332204706
1439,RB,16,R,0.07482614612611012
1440,RB,33,R,0.15432892638510212
1441,RB,13,R,0.06079624372746447
1442,RB,15,R,0.07014951199322823
1443,RB,49,R,0.22915507251121223
1444,RB,25,R,0.11691585332204706
1445,RB,27,R,0.1262691215878108
1446,RB,20,R,0.09353268265763764
1447,RB,9,R,0.04208970719593694
1448,RB,27,R,0.1262691215878108
1449,RB,45,R,0.21044853597968471
1450,RB,7,R,0.032736438930173174
1451,RB,19,R,0.08885604852475576
1452,RB,39,R,0.1823887311823934
1453,RB,4,R,0.01870653653152753
1454,RB,12,R,0.056119609594582585
1455,RB,6,R,0.028059804797291293
1456,RB,17,R,0.079502780258992
1457,RB,36,R,0.16835882878374775
1458,RB,14,R,0.06547287786034635
1459,RB,15,R,0.07014951199322823
1460,RB,7,R,0.032736438930173174
1461,RB,35,R,0.1636821946508659
1462,RB,44,R,0.20577190184680283
1463,RB,28,R,0.1309457557206927
1464,RB,173,R,0.8090577049885657
1465,RB,10,R,0.04676634132881882
1466,RB,5,R,0.02338317066440941
1467,RB,2,R,0.009353268265763765
1468,RB,4,R,0.01870653653152753
1469,RB,4,R,0.01870653653152753
1470,RB,35,R,0.1636821946508659
1471,RB,6,R,0.028059804797291293
1472,RB,43,R,0.20109526771392094
1473,RB,31,R,0.14497565811933835
1474,RB,47,R,0.21980180424544846
1475,RB,34,R,0.159005560517984
1476,RB,65,R,0.30398121863732236
1477,RB,9,R,0.04208970719593694
1478,RB,46,R,0.21512517011256657
1479,RB,45,R,0.21044853597968471
1480,RB,37,R,0.17303546291662963
1481,RB,58,R,0.27124477970714916
1482,RB,43,R,0.20109526771392094
1483,RB,13,R,0.06079624372746447
1484,RB,19,R,0.08885604852475576
1485,RB,44,R,0.20577190184680283
1486,RB,34,R,0.159005560517984
1487,RB,19,R,0.08885604852475576
1488,RB,91,R,0.42557370609225126
1489,RB,91,R,0.42557370609225126
1490,RB,59,R,0.27592141384003105
1491,RB,23,R,0.10756258505628329
1492,RB,5,R,0.02338317066440941
1493,RB,4,R,0.01870653653152753
1494,RB,17,R,0.079502780258992
1495,RB,9,R,0.04208970719593694
1496,RB,3,R,0.014029902398645646
1497,RB,68,R,0.318011121035968
1498,RB,20,R,0.09353268265763764
1499,RB,9,R,0.04208970719593694
1500,RB,36,R,0.16835882878374775
1501,RB,48,R,0.22447843837833034
1502,RB,20,R,0.09353268265763764
1503,RB,152,R,0.7108483881980461
1504,RB,119,R,0.556519461812944
1505,RB,26,R,0.12159248745492894
1506,RB,7,R,0.032736438930173174
1507,RB,37,R,0.17303546291662963
1508,RB,33,R,0.15432892638510212
1509,RB,8,R,0.03741307306305506
1510,RB,10,R,0.04676634132881882
1511,RB,36,R,0.16835882878374775
1512,RB,35,R,0.1636821946508659
1513,RB,72,R,0.3367176575674955
1514,RB,158,R,0.7389081929953374
1515,RB,189,R,0.8838838511146757
1516,RB,48,R,0.22447843837833034
1517,RB,38,R,0.17771209704951152
1518,RB,121,R,0.5658727300787078
1519,RB,31,R,0.14497565811933835
1520,RB,35,R,0.1636821946508659
1521,RB,104,R,0.48636994981971576
1522,RB,27,R,0.1262691215878108
1523,RB,5,R,0.02338317066440941
1524,RB,20,R,0.09353268265763764
1525,RB,15,R,0.07014951199322823
1526,RB,44,R,0.20577190184680283
1527,RB,23,R,0.10756258505628329
1528,RB,29,R,0.13562238985357458
1529,RB,27,R,0.1262691215878108
1530,RB,15,R,0.07014951199322823
1531,RB,30,R,0.14029902398645647
1532,RB,28,R,0.1309457557206927
1533,RB,19,R,0.08885604852475576
1534,RB,3,R,0.014029902398645646
1535,RB,5,R,0.02338317066440941
1536,RB,6,R,0.028059804797291293
1537,RB,1,R,0.004676634132881882
1538,RB,37,R,0.17303546291662963
1539,RB,41,R,0.19174199944815717
1540,RB,36,R,0.16835882878374775
1541,RB,29,R,0.13562238985357458
1542,RB,11,R,0.05144297546170071
1543,RB,3,R,0.014029902398645646
1544,RB,3,R,0.014029902398645646
1545,RB,31,R,0.14497565811933835
1546,RB,14,R,0.06547287786034635
1547,RB,2,R,0.009353268265763765
1548,RB,13,R,0.06079624372746447
1549,RB,12,R,0.056119609594582585
1550,RB,38,R,0.17771209704951152
1551,RB,32,R,0.14965229225222024
1552,RB,80,R,0.3741307306305506
1553,RB,23,R,0.10756258505628329
1554,RB,24,R,0.11223921918916517
1555,RB,27,R,0.1262691215878108
1556,RB,53,R,0.24786160904273977
1557,RB,33,R,0.15432892638510212
1558,RB,17,R,0.079502780258992
1559,RB,9,R,0.04208970719593694
1560,RB,6,R,0.028059804797291293
1561,RB,8,R,0.03741307306305506
1562,RB,17,R,0.079502780258992
1563,RB,44,R,0.20577190184680283
1564,RB,10,R,0.04676634132881882
1565,RB,2,R,0.009353268265763765
1566,RB,2,R,0.009353268265763765
1567,RB,5,R,0.02338317066440941
1568,RB,6,R,0.028059804797291293
1569,RB,20,R,0.09353268265763764
1570,RB,17,R,0.079502780258992
1571,RB,13,R,0.06079624372746447
1572,RB,39,R,0.1823887311823934
1573,RB,12,R,0.056119609594582585
1574,RB,21,R,0.09820931679051953
1575,RB,13,R,0.06079624372746447
1576,RB,8,R,0.03741307306305506
1577,RB,13,R,0.06079624372746447
1578,RB,5,R,0.02338317066440941
1579,RB,1,R,0.004676634132881882
1580,RB,5,R,0.02338317066440941
1581,RB,4,R,0.01870653653152753
1582,RB,3,R,0.014029902398645646
