gene_name,gene_id,lsv_id,deltaPSI,p_d_psi_0_10_per_lsv_junction,FDR,control_e_psi,tdp_kd_e_psi,lsv_type,a5ss,a3ss,es,num_junctions,num_exons,de_novo_junctions,chr,strand,lsv_junc,exon_start,exon_end,junc_start,junc_end,ir_start,ir_end,junc_dist,paste_into_igv_junction,paste_into_igv_exon,exon_length,exon_mod_3,exon_type
LAMTOR2,ENSG00000116586.11,ENSG00000116586.11:t:156058278-156058510,0.142505896443852,0.837287283248204,2.47660750624691e-07,0.713,0.855,t|1e1.1o1|1e2.1o2|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr1,+,ENSG00000116586.11:t:156058278-156058510_156058067-156058315,156057978,156058067,156058067,156058315,,,248,chr1:156058067-156058315,chr1:156057978-156058067,89,2,target
GALE,ENSG00000117308.15,ENSG00000117308.15:s:23796697-23796782,0.102690494486489,0.519041115749038,3.76686727236001e-06,0.413,0.53,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr1,-,ENSG00000117308.15:s:23796697-23796782_23796586-23796697,23796151,23796265,23796586,23796697,,,111,chr1:23796586-23796697,chr1:23796151-23796265,114,0,source
GALE,ENSG00000117308.15,ENSG00000117308.15:s:23796697-23796782,-0.10269050758197,0.519041240713074,3.76708886506982e-06,0.587,0.47,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr1,-,ENSG00000117308.15:s:23796697-23796782_23796265-23796697,23796509,23796586,23796265,23796697,,,432,chr1:23796265-23796697,chr1:23796509-23796586,77,2,source
PHF3,ENSG00000118482.11,ENSG00000118482.11:s:63635820-63636150,0.171306943695209,0.810696428195138,1.81157998972274e-06,0.458,0.661,s|1e1.2o3|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr6,+,ENSG00000118482.11:s:63635820-63636150_63636150-63646527,63635820,63636150,63636150,63646527,,,10377,chr6:63636150-63646527,chr6:63635820-63636150,330,0,source
PHF3,ENSG00000118482.11,ENSG00000118482.11:s:63635820-63636150,-0.171306932637698,0.810696627615805,1.81166733903559e-06,0.542,0.339,s|1e1.2o3|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr6,+,ENSG00000118482.11:s:63635820-63636150_63636150-63680000,63646526,63646795,63636150,63680000,,,43850,chr6:63636150-63680000,chr6:63646526-63646795,269,2,source
DDX54,ENSG00000123064.12,ENSG00000123064.12:s:113161270-113161490,0.128979001737168,0.678721277402986,2.36139028514133e-06,0.558,0.705,s|1e1.1o2|1e1.2o2,FALSE,TRUE,FALSE,2,2,1,chr12,-,ENSG00000123064.12:s:113161270-113161490_113159112-113161270,113157174,113159112,113159112,113161270,,,2158,chr12:113159112-113161270,chr12:113157174-113159112,1938,0,source
DDX54,ENSG00000123064.12,ENSG00000123064.12:s:113161270-113161490,-0.128978992542268,0.678721383766494,2.36151871801926e-06,0.442,0.295,s|1e1.1o2|1e1.2o2,FALSE,TRUE,FALSE,2,2,1,chr12,-,ENSG00000123064.12:s:113161270-113161490_113159109-113161270,113161270,113161490,113159109,113161270,,,2161,chr12:113159109-113161270,chr12:113161270-113161490,220,1,source
OBSL1,ENSG00000124006.15,ENSG00000124006.15:t:219552868-219553024,0.00588414814377958,0.027336835569469,0.000641582502095339,0.063,0.079,t|1e1.2o5|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,1,chr2,-,ENSG00000124006.15:t:219552868-219553024_219553024-219556020,219552868,219553024,219553024,219556020,219553025,219553573,2996,chr2:219553024-219556020,chr2:219552868-219553024,156,0,target
OBSL1,ENSG00000124006.15,ENSG00000124006.15:t:219552868-219553024,-0.129059378084827,0.651228119075296,2.82393467678777e-05,0.223,0.055,t|1e1.2o5|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,1,chr2,-,ENSG00000124006.15:t:219552868-219553024_219553024-219553574,219553574,219553686,219553024,219553574,,,550,chr2:219553024-219553574,chr2:219553574-219553686,112,1,target
OBSL1,ENSG00000124006.15,ENSG00000124006.15:t:219552868-219553024,0.0923226558847541,0.442734677729174,5.78166736607093e-05,0.714,0.865,t|1e1.2o5|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,0,chr2,-,ENSG00000124006.15:t:219552868-219553024_219553025-219553573,219555166,219556292,219553025,219553573,,,548,chr2:219553025-219553573,chr2:219555166-219556292,1126,1,target
RBCK1,ENSG00000125826.20,ENSG00000125826.20:s:409830-410025,0.0395788386445428,0.0857251070221254,2.62744548667605e-05,0.18,0.241,s|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr20,+,ENSG00000125826.20:s:409830-410025_410025-410412,409830,410025,410025,410412,,,387,chr20:410025-410412,chr20:409830-410025,195,0,source
RBCK1,ENSG00000125826.20,ENSG00000125826.20:s:409830-410025,0.0551436332121211,0.0520376260515941,6.74133666944192e-05,0.01,0.086,s|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr20,+,ENSG00000125826.20:s:409830-410025_410025-417220,410412,410764,410025,417220,,,7195,chr20:410025-417220,chr20:410412-410764,352,1,source
RBCK1,ENSG00000125826.20,ENSG00000125826.20:s:409830-410025,-0.1199284224023,0.641721801775576,2.56870955295252e-06,0.809,0.676,s|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr20,+,ENSG00000125826.20:s:409830-410025_410025-417526,417220,417342,410025,417526,,,7501,chr20:410025-417526,chr20:417220-417342,122,2,source
RBCK1,ENSG00000125826.20,ENSG00000125826.20:t:417526-417619,0.0639076896143996,0.150426531542669,1.9167452685347e-05,0.027,0.1,t|1e1.2o2|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr20,+,ENSG00000125826.20:t:417526-417619_408779-417526,408050,408779,408779,417526,,,8747,chr20:408779-417526,chr20:408050-408779,729,0,target
RBCK1,ENSG00000125826.20,ENSG00000125826.20:t:417526-417619,-0.126931381190607,0.738590701304843,7.48720369814215e-07,0.967,0.839,t|1e1.2o2|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr20,+,ENSG00000125826.20:t:417526-417619_410025-417526,409830,410025,410025,417526,,,7501,chr20:410025-417526,chr20:409830-410025,195,0,target
RBCK1,ENSG00000125826.20,ENSG00000125826.20:t:417526-417619,0.0278254229546357,0.00256171503722191,0.000820606820825647,0.007,0.06,t|1e1.2o2|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr20,+,ENSG00000125826.20:t:417526-417619_417342-417526,417220,417342,417342,417526,,,184,chr20:417342-417526,chr20:417220-417342,122,2,target
CCDC136,ENSG00000128596.17,ENSG00000128596.17:t:128810139-128810366,-0.0186969287922257,0.0246483484491953,0.000677785798070651,0.104,0.065,t|1e1.1o2|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,0,chr7,+,ENSG00000128596.17:t:128810139-128810366_128807545-128810139,128807360,128807833,128807545,128810139,128809645,128810138,2594,chr7:128807545-128810139,chr7:128807360-128807833,473,2,target
CCDC136,ENSG00000128596.17,ENSG00000128596.17:t:128810139-128810366,0.104598742505362,0.524757550246035,4.35725939642434e-05,0.375,0.514,t|1e1.1o2|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,1,chr7,+,ENSG00000128596.17:t:128810139-128810366_128809644-128810139,128809167,128809644,128809644,128810139,,,495,chr7:128809644-128810139,chr7:128809167-128809644,477,0,target
CCDC136,ENSG00000128596.17,ENSG00000128596.17:t:128810139-128810366,-0.0613135701675205,0.266930913488363,0.000100811524917366,0.52,0.421,t|1e1.1o2|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,0,chr7,+,ENSG00000128596.17:t:128810139-128810366_128809645-128810138,128810139,128810366,128809645,128810138,,,493,chr7:128809645-128810138,chr7:128810139-128810366,227,2,target
ECSIT,ENSG00000130159.14,ENSG00000130159.14:t:11513804-11514221,-0.093636159202017,0.440347138059583,4.22860238402656e-06,0.217,0.112,t|1e1.1o1|1e2.1o1|1e3.2o2,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000130159.14:t:11513804-11514221_11514221-11529062,11513804,11514221,11514221,11529062,,,14841,chr19:11514221-11529062,chr19:11513804-11514221,417,0,target
ECSIT,ENSG00000130159.14,ENSG00000130159.14:t:11513804-11514221,-0.000106151332105103,8.58908455585757e-21,0.476631291229612,0.025,0.004,t|1e1.1o1|1e2.1o1|1e3.2o2,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000130159.14:t:11513804-11514221_11514221-11528745,11519075,11519193,11514221,11528745,,,14524,chr19:11514221-11528745,chr19:11519075-11519193,118,1,target
ECSIT,ENSG00000130159.14,ENSG00000130159.14:t:11513804-11514221,0.11970821824107,0.669065940754932,1.11502629604856e-06,0.759,0.884,t|1e1.1o1|1e2.1o1|1e3.2o2,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000130159.14:t:11513804-11514221_11514221-11519075,11528745,11528865,11514221,11519075,,,4854,chr19:11514221-11519075,chr19:11528745-11528865,120,0,target
PXDN,ENSG00000130508.11,ENSG00000130508.11:s:1653076-1653785,0.409193174082481,1,1.91042723556001e-20,0.002,0.424,s|1e1.1o1|1e2.1o2|1e2.2o2,FALSE,TRUE,TRUE,3,3,0,chr2,-,ENSG00000130508.11:s:1653076-1653785_1650886-1653628,1648172,1649675,1650886,1653628,,,2742,chr2:1650886-1653628,chr2:1648172-1649675,1503,0,source
PXDN,ENSG00000130508.11,ENSG00000130508.11:s:1653076-1653785,-0.454025383344041,1,0,0.988,0.533,s|1e1.1o1|1e2.1o2|1e2.2o2,FALSE,TRUE,TRUE,3,3,1,chr2,-,ENSG00000130508.11:s:1653076-1653785_1649675-1653628,1650800,1650886,1649675,1653628,,,3953,chr2:1649675-1653628,chr2:1650800-1650886,86,2,source
PXDN,ENSG00000130508.11,ENSG00000130508.11:s:1653076-1653785,0.00601737902694352,9.14550114528022e-07,0.245055509787643,0.01,0.043,s|1e1.1o1|1e2.1o2|1e2.2o2,FALSE,TRUE,TRUE,3,3,0,chr2,-,ENSG00000130508.11:s:1653076-1653785_1649643-1653628,1653076,1653785,1649643,1653628,,,3985,chr2:1649643-1653628,chr2:1653076-1653785,709,1,source
PXDN,ENSG00000130508.11,ENSG00000130508.11:t:1648172-1649675,-0.6050391993411,1,1.48844436775875e-09,0.899,0.312,t|1e1.1o2|1e2.1o1|2e3.1o2|i,FALSE,TRUE,TRUE,4,4,1,chr2,-,ENSG00000130508.11:t:1648172-1649675_1649675-1653628,1648172,1649675,1649675,1653628,1649676,1650799,3953,chr2:1649675-1653628,chr2:1648172-1649675,1503,0,target
PXDN,ENSG00000130508.11,ENSG00000130508.11:t:1648172-1649675,0.458970578905881,1,5.27810664911118e-17,0.003,0.469,t|1e1.1o2|1e2.1o1|2e3.1o2|i,FALSE,TRUE,TRUE,4,4,0,chr2,-,ENSG00000130508.11:t:1648172-1649675_1649675-1650800,1650800,1650886,1649675,1650800,,,1125,chr2:1649675-1650800,chr2:1650800-1650886,86,2,target
PXDN,ENSG00000130508.11,ENSG00000130508.11:t:1648172-1649675,4.98777006245443e-06,7.30084791910693e-21,0.475157931258174,0.009,0.025,t|1e1.1o2|1e2.1o1|2e3.1o2|i,FALSE,TRUE,TRUE,4,4,0,chr2,-,ENSG00000130508.11:t:1648172-1649675_1649643-1653628,1653076,1653785,1649643,1653628,,,3985,chr2:1649643-1653628,chr2:1653076-1653785,709,1,target
PXDN,ENSG00000130508.11,ENSG00000130508.11:t:1648172-1649675,0.0974634901087488,0.48534360268874,3.09801875165395e-05,0.09,0.194,t|1e1.1o2|1e2.1o1|2e3.1o2|i,FALSE,TRUE,TRUE,4,4,0,chr2,-,ENSG00000130508.11:t:1648172-1649675_1649676-1650799,,,1649676,1650799,,,1123,chr2:1649676-1650799,chr2:NA-NA,,,target
ZNF767P,ENSG00000133624.13,ENSG00000133624.13:s:149621260-149621559,0.119049771358336,0.680455691849143,5.84411132488017e-07,0.852,0.99,s|1e1.1o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr7,-,ENSG00000133624.13:s:149621260-149621559_149621172-149621260,149619749,149620037,149621172,149621260,,,88,chr7:149621172-149621260,chr7:149619749-149620037,288,0,source
ZNF767P,ENSG00000133624.13,ENSG00000133624.13:s:149621260-149621559,-0.119049759201618,0.680455394499461,5.84447917839626e-07,0.148,0.01,s|1e1.1o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr7,-,ENSG00000133624.13:s:149621260-149621559_149620037-149621260,149621046,149621172,149620037,149621260,,,1223,chr7:149620037-149621260,chr7:149621046-149621172,126,0,source
ZNF767P,ENSG00000133624.13,ENSG00000133624.13:t:149619749-149620037,-0.115957580878537,0.652684681931462,8.50662287832371e-07,0.148,0.014,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr7,-,ENSG00000133624.13:t:149619749-149620037_149620037-149621260,149619749,149620037,149620037,149621260,,,1223,chr7:149620037-149621260,chr7:149619749-149620037,288,0,target
ZNF767P,ENSG00000133624.13,ENSG00000133624.13:t:149619749-149620037,0.115957622545443,0.652684987839306,8.5060862883273e-07,0.852,0.986,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr7,-,ENSG00000133624.13:t:149619749-149620037_149620037-149621046,149621046,149621172,149620037,149621046,,,1009,chr7:149620037-149621046,chr7:149621046-149621172,126,0,target
POGLUT2,ENSG00000134901.13,ENSG00000134901.13:t:102791258-102791430,-0.20234069015633,0.943266059273089,4.45202840815284e-07,0.886,0.667,t|1e1.1o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr13,-,ENSG00000134901.13:t:102791258-102791430_102791430-102793341,102791258,102791430,102791430,102793341,,,1911,chr13:102791430-102793341,chr13:102791258-102791430,172,1,target
POGLUT2,ENSG00000134901.13,ENSG00000134901.13:t:102791258-102791430,0.202340725346874,0.943266089111746,4.45182167158278e-07,0.114,0.333,t|1e1.1o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,0,chr13,-,ENSG00000134901.13:t:102791258-102791430_102791430-102791994,102791994,nan,102791430,102791994,,,564,chr13:102791430-102791994,chr13:102791994-nan,,,target
TMEM62,ENSG00000137842.7,ENSG00000137842.7:s:43133586-43133982,-0.100831977447777,0.466432923493162,6.01400947308761e-06,0.677,0.518,s|1e1.1o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr15,+,ENSG00000137842.7:s:43133586-43133982_43133982-43134257,43133586,43133982,43133982,43134257,,,275,chr15:43133982-43134257,chr15:43133586-43133982,396,0,source
TMEM62,ENSG00000137842.7,ENSG00000137842.7:s:43133586-43133982,0.100831968786453,0.466432618984375,6.01373022765441e-06,0.323,0.482,s|1e1.1o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr15,+,ENSG00000137842.7:s:43133586-43133982_43133982-43135512,43134257,43134368,43133982,43135512,,,1530,chr15:43133982-43135512,chr15:43134257-43134368,111,0,source
TMEM62,ENSG00000137842.7,ENSG00000137842.7:s:43135512-43135782,-0.152040207769364,0.746534334811541,2.27770100957869e-06,0.402,0.214,s|1e1.1o1|1e2.2o2|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr15,+,ENSG00000137842.7:s:43135512-43135782_43135649-43138574,43135512,43135782,43135649,43138574,,,2925,chr15:43135649-43138574,chr15:43135512-43135782,270,0,source
TMEM62,ENSG00000137842.7,ENSG00000137842.7:s:43135512-43135782,0.0275588639401353,0.100572640687393,2.15930729125235e-05,0.254,0.312,s|1e1.1o1|1e2.2o2|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr15,+,ENSG00000137842.7:s:43135512-43135782_43135649-43146493,43138574,43138619,43135649,43146493,,,10844,chr15:43135649-43146493,chr15:43138574-43138619,45,0,source
TMEM62,ENSG00000137842.7,ENSG00000137842.7:s:43135512-43135782,0.0786414947933946,0.361008236142323,7.41952704202877e-06,0.341,0.471,s|1e1.1o1|1e2.2o2|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr15,+,ENSG00000137842.7:s:43135512-43135782_43135649-43148755,43146123,43146634,43135649,43148755,,,13106,chr15:43135649-43148755,chr15:43146123-43146634,511,1,source
POU2F1,ENSG00000143190.23,ENSG00000143190.23:t:167365467-167365569,-0.132862833962682,0.703087096990941,1.96335845215057e-06,0.973,0.815,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr1,+,ENSG00000143190.23:t:167365467-167365569_167332535-167365467,167332470,167332535,167332535,167365467,,,32932,chr1:167332535-167365467,chr1:167332470-167332535,65,2,target
POU2F1,ENSG00000143190.23,ENSG00000143190.23:t:167365467-167365569,0.132862782336426,0.703086598536281,1.96325447017017e-06,0.027,0.185,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr1,+,ENSG00000143190.23:t:167365467-167365569_167338258-167365467,167337970,167338258,167338258,167365467,,,27209,chr1:167338258-167365467,chr1:167337970-167338258,288,0,target
ZC3H8,ENSG00000144161.13,ENSG00000144161.13:s:112230703-112230922,0.117672628045124,0.63415734307994,2.41684556503248e-06,0.828,0.962,s|1e1.1o1|2e1.1o1,TRUE,FALSE,FALSE,2,2,1,chr2,-,ENSG00000144161.13:s:112230703-112230922_112216468-112230903,112211529,112216468,112216468,112230903,,,14435,chr2:112216468-112230903,chr2:112211529-112216468,4939,1,source
ZC3H8,ENSG00000144161.13,ENSG00000144161.13:s:112230703-112230922,-0.117672610867237,0.634157296171811,2.4169847642197e-06,0.172,0.038,s|1e1.1o1|2e1.1o1,TRUE,FALSE,FALSE,2,2,1,chr2,-,ENSG00000144161.13:s:112230703-112230922_112216468-112230703,112230703,112230922,112216468,112230703,,,14235,chr2:112216468-112230703,chr2:112230703-112230922,219,0,source
CTDSPL,ENSG00000144677.15,ENSG00000144677.15:s:37947057-37947211,-0.103196082672551,0.485512663424158,5.50715296909754e-06,0.278,0.116,s|1e1.1o1|1e2.1o3,FALSE,FALSE,TRUE,2,3,1,chr3,+,ENSG00000144677.15:s:37947057-37947211_37947211-37957111,37947057,37947211,37947211,37957111,,,9900,chr3:37947211-37957111,chr3:37947057-37947211,154,1,source
CTDSPL,ENSG00000144677.15,ENSG00000144677.15:s:37947057-37947211,0.103196040170261,0.485512262509295,5.50689088714418e-06,0.722,0.884,s|1e1.1o1|1e2.1o3,FALSE,FALSE,TRUE,2,3,1,chr3,+,ENSG00000144677.15:s:37947057-37947211_37947211-37964571,37957111,37957143,37947211,37964571,,,17360,chr3:37947211-37964571,chr3:37957111-37957143,32,2,source
CTDSPL,ENSG00000144677.15,ENSG00000144677.15:t:37964571-37964672,0.171632783851938,0.748002984604598,2.8715868415814e-06,0.588,0.818,t|1e1.2o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr3,+,ENSG00000144677.15:t:37964571-37964672_37947211-37964571,37947057,37947211,37947211,37964571,,,17360,chr3:37947211-37964571,chr3:37947057-37947211,154,1,target
CTDSPL,ENSG00000144677.15,ENSG00000144677.15:t:37964571-37964672,-0.171632778525892,0.748003060207189,2.87172035806638e-06,0.412,0.182,t|1e1.2o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr3,+,ENSG00000144677.15:t:37964571-37964672_37957143-37964571,37957111,37957143,37957143,37964571,,,7428,chr3:37957143-37964571,chr3:37957111-37957143,32,2,target
COMMD10,ENSG00000145781.9,ENSG00000145781.9:s:116085016-116085442,0.233227991624526,0.998538772619423,1.75281359404064e-09,0.721,0.953,s|1e1.1o1|2e1.1o1|i,TRUE,FALSE,FALSE,3,2,1,chr5,+,ENSG00000145781.9:s:116085016-116085442_116085093-116087497,116085016,116085442,116085093,116087497,116085443,116085473,2404,chr5:116085093-116087497,chr5:116085016-116085442,426,0,source
COMMD10,ENSG00000145781.9,ENSG00000145781.9:s:116085016-116085442,-0.00119585477967463,1.62800107958781e-06,0.402664291519548,0.039,0.035,s|1e1.1o1|2e1.1o1|i,TRUE,FALSE,FALSE,3,2,0,chr5,+,ENSG00000145781.9:s:116085016-116085442_116085442-116087497,116087497,116087587,116085442,116087497,,,2055,chr5:116085442-116087497,chr5:116087497-116087587,90,0,source
COMMD10,ENSG00000145781.9,ENSG00000145781.9:s:116085016-116085442,-0.215561289940653,0.99950500322274,3.90846244258114e-11,0.24,0.011,s|1e1.1o1|2e1.1o1|i,TRUE,FALSE,FALSE,3,2,0,chr5,+,ENSG00000145781.9:s:116085016-116085442_116085443-116085473,,,116085443,116085473,,,30,chr5:116085443-116085473,chr5:NA-NA,,,source
TAF1,ENSG00000147133.15,ENSG00000147133.15:s:71423117-71423239,-0.1842415620835,0.923981640871752,3.71486155248402e-06,0.898,0.695,s|1e1.1o2|i,FALSE,FALSE,FALSE,2,2,1,chrX,+,ENSG00000147133.15:s:71423117-71423239_71423239-71423974,71423117,71423239,71423239,71423974,71423240,71423973,735,chrX:71423239-71423974,chrX:71423117-71423239,122,2,source
TAF1,ENSG00000147133.15,ENSG00000147133.15:s:71423117-71423239,0.184241583582129,0.923981603685435,3.71456684661576e-06,0.102,0.305,s|1e1.1o2|i,FALSE,FALSE,FALSE,2,2,0,chrX,+,ENSG00000147133.15:s:71423117-71423239_71423240-71423973,71423974,71424066,71423240,71423973,,,733,chrX:71423240-71423973,chrX:71423974-71424066,92,2,source
PAOX,ENSG00000148832.16,ENSG00000148832.16:s:133381460-133381659,-0.250903722392621,0.95262153803391,7.59213843126716e-07,0.651,0.37,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr10,+,ENSG00000148832.16:s:133381460-133381659_133381659-133383960,133381460,133381659,133381659,133383960,,,2301,chr10:133381659-133383960,chr10:133381460-133381659,199,1,source
PAOX,ENSG00000148832.16,ENSG00000148832.16:s:133381460-133381659,0.250903722559514,0.952621539390622,7.59179778766734e-07,0.349,0.63,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr10,+,ENSG00000148832.16:s:133381460-133381659_133381659-133388956,133383960,133384212,133381659,133388956,,,7297,chr10:133381659-133388956,chr10:133383960-133384212,252,0,source
TMEM25,ENSG00000149582.16,ENSG00000149582.16:s:118531041-118531234,-0.15859866269409,0.860373774885697,7.06217912616047e-06,0.427,0.254,s|1e1.1o2|1e1.2o2|i,FALSE,TRUE,FALSE,3,2,1,chr11,+,ENSG00000149582.16:s:118531041-118531234_118531234-118531775,118531041,118531234,118531234,118531775,118531235,118531357,541,chr11:118531234-118531775,chr11:118531041-118531234,193,1,source
TMEM25,ENSG00000149582.16,ENSG00000149582.16:s:118531041-118531234,-0.0227993001428703,0.0336959998245528,0.000506296985919863,0.096,0.053,s|1e1.1o2|1e1.2o2|i,FALSE,TRUE,FALSE,3,2,1,chr11,+,ENSG00000149582.16:s:118531041-118531234_118531234-118531778,118531775,118531985,118531234,118531778,,,544,chr11:118531234-118531778,chr11:118531775-118531985,210,0,source
TMEM25,ENSG00000149582.16,ENSG00000149582.16:s:118531041-118531234,0.204289535502218,0.969383781393174,1.13509020288711e-06,0.474,0.695,s|1e1.1o2|1e1.2o2|i,FALSE,TRUE,FALSE,3,2,1,chr11,+,ENSG00000149582.16:s:118531041-118531234_118531235-118531357,,,118531235,118531357,,,122,chr11:118531235-118531357,chr11:NA-NA,,,source
TMEM25,ENSG00000149582.16,ENSG00000149582.16:t:118531775-118531985,-0.160965660140171,0.878919185191217,5.05145981499755e-06,0.404,0.235,t|1e1.1o1|1e2.1o1|2e3.1o1|i,FALSE,TRUE,TRUE,4,4,1,chr11,+,ENSG00000149582.16:t:118531775-118531985_118531234-118531775,118531041,118531234,118531234,118531775,118531602,118531774,541,chr11:118531234-118531775,chr11:118531041-118531234,193,1,target
TMEM25,ENSG00000149582.16,ENSG00000149582.16:t:118531775-118531985,0.000171849387523021,3.66226372561303e-08,0.432004971278498,0.008,0.023,t|1e1.1o1|1e2.1o1|2e3.1o1|i,FALSE,TRUE,TRUE,4,4,1,chr11,+,ENSG00000149582.16:t:118531775-118531985_118531601-118531775,118531526,118531601,118531601,118531775,,,174,chr11:118531601-118531775,chr11:118531526-118531601,75,0,target
TMEM25,ENSG00000149582.16,ENSG00000149582.16:t:118531775-118531985,-0.0245785441699898,0.0302903384586523,0.00063850229163176,0.094,0.049,t|1e1.1o1|1e2.1o1|2e3.1o1|i,FALSE,TRUE,TRUE,4,4,1,chr11,+,ENSG00000149582.16:t:118531775-118531985_118531234-118531778,118531775,118531985,118531234,118531778,,,544,chr11:118531234-118531778,chr11:118531775-118531985,210,0,target
TMEM25,ENSG00000149582.16,ENSG00000149582.16:t:118531775-118531985,0.190088882856682,0.955867750813214,1.41824037280384e-06,0.494,0.694,t|1e1.1o1|1e2.1o1|2e3.1o1|i,FALSE,TRUE,TRUE,4,4,0,chr11,+,ENSG00000149582.16:t:118531775-118531985_118531602-118531774,,,118531602,118531774,,,172,chr11:118531602-118531774,chr11:NA-NA,,,target
MMAA,ENSG00000151611.16,ENSG00000151611.16:s:145645986-145646622,-0.162792443420484,0.853202228672172,7.554482912564e-07,0.993,0.794,s|1e1.2o3|1e1.3o3,FALSE,TRUE,FALSE,2,2,1,chr4,+,ENSG00000151611.16:s:145645986-145646622_145646156-145651062,145645986,145646622,145646156,145651062,,,4906,chr4:145646156-145651062,chr4:145645986-145646622,636,0,source
