Chr	Start	End	Name	Null	Strand	ExcludedBases	Coverage	IntronDepth	IntronDepth25Percentile	IntronDepth50Percentile	IntronDepth75Percentile	ExonToIntronReadsLeft	ExonToIntronReadsRight	IntronDepthFirst50bp	IntronDepthLast50bp	SpliceLeft	SpliceRight	SpliceExact	IRratio	Warnings	sample
chr19	17627940	17629239	UNC13A	0	-	10	1	7.11605	5	7	10	8	11	7.15	5.15	167	155	155	0.0408696	NonUniformIntronCover	CGND-HRA-02042
chr9	35384314	35385723	UNC13B	0	+	10	1	8.48841	7	8	11	11	4	10.85	7.3	19	19	19	0.3088	NonUniformIntronCover	CGND-HRA-02042
chr19	17627940	17629239	UNC13A	0	-	10	1	20.323	8	22	33	37	64	36.45	56.85	111	98	98	0.154756	NonUniformIntronCover	CGND-HRA-02044
chr9	35384314	35385723	UNC13B	0	+	10	1	7.75936	5	8	10	23	9	13.8	13.45	22	21	21	0.260737	NonUniformIntronCover	CGND-HRA-02044
chr19	17627940	17629239	UNC13A	0	-	10	1	27.9613	17	28	38	18	40	23.55	39.05	22	19	19	0.559659	NonUniformIntronCover	CGND-HRA-02048
chr9	35384314	35385723	UNC13B	0	+	10	1	8.22103	6	8	11	10	5	11	6.65	15	15	15	0.354034	NonUniformIntronCover	CGND-HRA-02048
chr19	17627940	17629239	UNC13A	0	-	10	1	25.4294	17	26	32	34	44	31.45	41.1	103	95	95	0.198003	NonUniformIntronCover	CGND-HRA-02049
chr9	35384314	35385723	UNC13B	0	+	10	1	10.0749	7	10	15	35	16	29.85	16.7	17	17	17	0.372111	NonUniformIntronCover	CGND-HRA-02049
chr19	17627940	17629239	UNC13A	0	-	10	0.927851	1.77369	1	2	3	3	2	1.85	3	4	3	3	0.307203	LowCover	CGND-HRA-02051
chr9	35384314	35385723	UNC13B	0	+	10	1	9.96613	8	10	13	14	10	13	11	26	26	26	0.277098	-	CGND-HRA-02051
chr19	17627940	17629239	UNC13A	0	-	10	0.651668	1.11992	0	1	3	5	5	5.7	3	7	7	7	0.137923	LowCover	CGND-HRA-02052
chr9	35384314	35385723	UNC13B	0	+	10	0.996426	6.08378	4	6	8	10	5	10.15	9.45	31	30	30	0.164055	NonUniformIntronCover	CGND-HRA-02052
chr19	17627940	17629239	UNC13A	0	-	10	1	21.7969	16	22	29	25	37	18.65	41.7	136	121	121	0.138133	NonUniformIntronCover	CGND-HRA-02054
chr9	35384314	35385723	UNC13B	0	+	10	1	16.697	14	17	20	31	16	24.8	18	15	15	15	0.526769	NonUniformIntronCover	CGND-HRA-02054
chr19	17627940	17629239	UNC13A	0	-	10	1	22.942	15	23	31	16	29	23.4	26.5	102	84	84	0.183621	-	CGND-HRA-02055
chr9	35384314	35385723	UNC13B	0	+	10	1	9.26381	6	9	14	29	7	20.65	4.75	13	13	13	0.416093	NonUniformIntronCover	CGND-HRA-02055
chr19	17627940	17629239	UNC13A	0	-	10	1	19.2147	11	18	28	28	53	26.4	44.95	110	100	100	0.148704	NonUniformIntronCover	CGND-HRA-02056
chr9	35384314	35385723	UNC13B	0	+	10	0.990708	6.07487	4	6	7	13	12	11.35	9	12	12	12	0.336095	NonUniformIntronCover	CGND-HRA-02056
chr19	17627940	17629239	UNC13A	0	-	10	1	14.6557	11	15	17	12	16	14	16.3	32	27	27	0.314125	-	CGND-HRA-02058
chr9	35384314	35385723	UNC13B	0	+	10	1	6.28342	5	6	8	12	3	9.7	3.85	15	15	15	0.295226	NonUniformIntronCover	CGND-HRA-02058
chr19	17627940	17629239	UNC13A	0	-	10	1	12.352	7	12	18	19	21	26.95	19.45	56	49	49	0.180712	NonUniformIntronCover	CGND-HRA-02059
chr9	35384314	35385723	UNC13B	0	+	10	1	8.3369	6	8	11	12	4	11.45	5	13	13	13	0.390727	NonUniformIntronCover	CGND-HRA-02059
chr19	17627940	17629239	UNC13A	0	-	10	0.989139	24.6015	14	25	30	30	32	25.65	29.9	63	52	52	0.280835	-	CGND-HRA-02060
chr9	35384314	35385723	UNC13B	0	+	10	1	5.13191	4	5	8	11	4	8.45	2	8	8	8	0.390797	NonUniformIntronCover	CGND-HRA-02060
chr19	17627940	17629239	UNC13A	0	-	10	0.91699	2.99613	1	3	4	6	4	6	4	8	7	7	0.272471	LowCover	CGND-HRA-02063
chr9	35384314	35385723	UNC13B	0	+	10	0.849178	1.78966	1	2	3	6	1	2.9	1	18	18	18	0.0904342	NonUniformIntronCover	CGND-HRA-02063
chr19	17627940	17629239	UNC13A	0	-	10	0.310318	0.0270793	0	0	1	0	0	0	0	0	0	0	1	LowCover	CGND-HRA-02064
chr9	35384314	35385723	UNC13B	0	+	10	1	5.06417	3	5	6	9	4	7.3	5.95	13	13	13	0.280343	NonUniformIntronCover	CGND-HRA-02064
chr19	17627940	17629239	UNC13A	0	-	10	1	27.3191	15	27	37	40	51	36.55	42.9	123	97	97	0.181741	NonUniformIntronCover	CGND-HRA-02066
chr9	35384314	35385723	UNC13B	0	+	10	1	9.18004	6	9	13	26	4	19.35	6.3	14	14	14	0.396032	NonUniformIntronCover	CGND-HRA-02066
chr19	17627940	17629239	UNC13A	0	-	10	1	18.9594	13	18	28	32	36	27.5	39.25	61	51	51	0.237113	NonUniformIntronCover	CGND-HRA-02067
chr9	35384314	35385723	UNC13B	0	+	10	1	7.17825	5	7	10	15	6	17	6.35	15	15	15	0.323662	NonUniformIntronCover	CGND-HRA-02067
chr19	17627940	17629239	UNC13A	0	-	10	1	21.3946	11.5	22	32	39	43	37.8	38.25	84	70	70	0.202995	NonUniformIntronCover	CGND-HRA-02068
chr9	35384314	35385723	UNC13B	0	+	10	1	5.96435	3	6	8	18	10	16.15	7.4	15	15	15	0.2845	NonUniformIntronCover	CGND-HRA-02068
chr19	17627940	17629239	UNC13A	0	-	10	1	18.4874	10	19	27	19	24	18.25	24	44	38	38	0.295858	-	CGND-HRA-02070
chr9	35384314	35385723	UNC13B	0	+	10	1	5.84492	5	6	8	8	6	7.1	8	9	9	9	0.393732	-	CGND-HRA-02070
chr19	17627940	17629239	UNC13A	0	-	10	1	17.1799	14	17	22	21	20	17.45	21.6	266	231	231	0.0606677	-	CGND-HRA-02071
chr9	35384314	35385723	UNC13B	0	+	10	1	17.1123	15	17	20	35	13	36.65	15.75	18	18	18	0.487359	NonUniformIntronCover	CGND-HRA-02071
chr19	17627940	17629239	UNC13A	0	-	10	1	20.6963	15	20	26	22	32	23.2	28.15	154	131	131	0.11847	NonUniformIntronCover	CGND-HRA-02072
chr9	35384314	35385723	UNC13B	0	+	10	1	11.5419	9	12	14	15	7	15.2	8	10	10	10	0.535788	NonUniformIntronCover	CGND-HRA-02072
chr19	17627940	17629239	UNC13A	0	-	10	1	25.3153	19	25	31	35	26	28.35	25.35	205	173	173	0.109916	-	CGND-HRA-02073
chr9	35384314	35385723	UNC13B	0	+	10	1	13.369	10	13	18	25	7	22	8	17	17	17	0.440218	NonUniformIntronCover	CGND-HRA-02073
chr19	17627940	17629239	UNC13A	0	-	10	1	41.6596	24	43	54	34	57	36.6	52.25	128	111	111	0.245548	-	CGND-HRA-02074
chr9	35384314	35385723	UNC13B	0	+	10	1	15.2602	11	15	20	39	13	37	12.15	10	10	10	0.604121	NonUniformIntronCover	CGND-HRA-02074
chr19	17627940	17629239	UNC13A	0	-	10	1	8.19729	6	8	12	7	5	8	4.25	34	30	30	0.194261	NonUniformIntronCover	CGND-HRA-02075
chr9	35384314	35385723	UNC13B	0	+	10	0.994996	5.11052	3	5	7	6	2	6	2	11	11	11	0.317216	NonUniformIntronCover	CGND-HRA-02075
chr19	17627940	17629239	UNC13A	0	-	10	1	5.26499	3	5	7	13	6	11.3	4.15	207	177	177	0.0248039	NonUniformIntronCover	CGND-HRA-02076
chr9	35384314	35385723	UNC13B	0	+	10	1	8.62567	6	9	11	16	3	9.85	3.75	12	11	11	0.418201	NonUniformIntronCover	CGND-HRA-02076
chr19	17627940	17629239	UNC13A	0	-	10	1	20.3965	16	20	26	14	28	14.9	30.3	122	109	107	0.143237	-	CGND-HRA-02077
chr9	35384314	35385723	UNC13B	0	+	10	1	8.54902	7	9	10	9	13	8.9	12.5	19	18	18	0.31032	NonUniformIntronCover	CGND-HRA-02077
chr19	17627940	17629239	UNC13A	0	-	10	1	17.3636	10	18	22	23	24	18.55	16.65	90	79	79	0.161727	-	CGND-HRA-02078
chr9	35384314	35385723	UNC13B	0	+	10	1	5.56684	4	5	8	6	10	5.7	7.7	15	13	13	0.270671	NonUniformIntronCover	CGND-HRA-02078
chr19	17627940	17629239	UNC13A	0	-	10	1	15.5725	10	15	22	32	15	19	13.7	401	364	364	0.0373825	NonUniformIntronCover	CGND-HRA-02079
chr9	35384314	35385723	UNC13B	0	+	10	1	9.57932	7	10	12	10	12	13	10.7	19	19	19	0.335184	-	CGND-HRA-02079
chr19	17627940	17629239	UNC13A	0	-	10	0.783553	1.97485	1	2	4	4	1	4.7	1.6	26	24	24	0.0705939	NonUniformIntronCover	CGND-HRA-02080
chr9	35384314	35385723	UNC13B	0	+	10	1	11.0463	8	11	14	13	6	9.35	7.7	18	18	18	0.380301	NonUniformIntronCover	CGND-HRA-02080
chr19	17627940	17629239	UNC13A	0	-	10	1	20.1644	15	20	26	22	29	21.15	26.3	37	30	30	0.352744	-	CGND-HRA-02081
chr9	35384314	35385723	UNC13B	0	+	10	1	8.96613	6	9	12	3	12	4.4	13.05	9	9	9	0.499057	NonUniformIntronCover	CGND-HRA-02081
chr19	17627940	17629239	UNC13A	0	-	10	1	12.8182	10	13	17	23	13	17.5	12.4	172	150	150	0.0693556	NonUniformIntronCover	CGND-HRA-02082
chr9	35384314	35385723	UNC13B	0	+	10	1	11.082	8	11	14	12	7	10.3	7	17	17	17	0.39463	NonUniformIntronCover	CGND-HRA-02082
chr19	17627940	17629239	UNC13A	0	-	10	1	20.2282	17	20	23	27	19	22	17.35	127	116	116	0.137394	-	CGND-HRA-02084
chr9	35384314	35385723	UNC13B	0	+	10	1	14.918	13	15	17	17	10	19.25	9.05	27	27	27	0.355885	-	CGND-HRA-02084
chr19	17627940	17629239	UNC13A	0	-	10	1	17.9671	14	18	21	21	22	22.7	20.85	149	136	136	0.107609	-	CGND-HRA-02085
chr9	35384314	35385723	UNC13B	0	+	10	1	15.4332	12	15	18	24	11	25.8	11.6	39	39	38	0.283525	NonUniformIntronCover	CGND-HRA-02085
chr19	17627940	17629239	UNC13A	0	-	10	0.694337	2.23211	0	2	6	14	5	14.05	5	30	26	26	0.0692511	NonUniformIntronCover	CGND-HRA-02090
chr9	35384314	35385723	UNC13B	0	+	10	0.96569	4.5205	3	5	7	3	8	1.35	7.75	16	15	15	0.220292	NonUniformIntronCover	CGND-HRA-02090
chr19	17627940	17629239	UNC13A	0	-	10	1	35.8549	23	36	45	46	71	45.3	65.6	51	43	43	0.412814	NonUniformIntronCover	CGND-HRA-02091
chr9	35384314	35385723	UNC13B	0	+	10	1	7.89127	5	8	10	20	7	16.8	7.35	23	23	23	0.255453	NonUniformIntronCover	CGND-HRA-02091
chr19	17627940	17629239	UNC13A	0	-	10	1	10.8627	5	11	16	20	14	14.7	19.05	39	35	35	0.217852	NonUniformIntronCover	CGND-HRA-02093
chr9	35384314	35385723	UNC13B	0	+	10	1	9.46346	7	10	12	24	14	21.8	12.85	10	10	10	0.486217	NonUniformIntronCover	CGND-HRA-02093
chr19	17627940	17629239	UNC13A	0	-	10	0.950349	5.68859	2	5	12	10	19	16.6	17.75	44	37	37	0.114485	NonUniformIntronCover	CGND-HRA-02097
chr9	35384314	35385723	UNC13B	0	+	10	1	8.9697	7	9	13	30	11	22.55	10.25	15	15	15	0.37421	NonUniformIntronCover	CGND-HRA-02097
chr19	17627940	17629239	UNC13A	0	-	10	1	31.8182	27	32	37	39	35	33.45	35.25	252	221	221	0.112108	-	CGND-HRA-02100
chr9	35384314	35385723	UNC13B	0	+	10	1	15.6453	12	16	19	30	8	27.25	5.2	19	19	19	0.451585	NonUniformIntronCover	CGND-HRA-02100
chr19	17627940	17629239	UNC13A	0	-	10	1	31.6634	20	32	41	25	44	28.55	43.9	143	125	125	0.181283	-	CGND-HRA-02101
chr9	35384314	35385723	UNC13B	0	+	10	1	10.3512	8	10	13	23	16	18.15	13.5	21	21	21	0.330168	NonUniformIntronCover	CGND-HRA-02101
chr19	17627940	17629239	UNC13A	0	-	10	1	28.5164	19	28	38	32	59	27.8	54.85	80	65	65	0.262785	NonUniformIntronCover	CGND-HRA-02102
chr9	35384314	35385723	UNC13B	0	+	10	1	11.1105	7	11	15	29	6	27.55	7.55	19	19	19	0.368991	NonUniformIntronCover	CGND-HRA-02102
chr19	17627940	17629239	UNC13A	0	-	10	1	29.9884	21	31	36	29	48	33.15	41.7	35	31	31	0.461442	NonUniformIntronCover	CGND-HRA-02104
chr9	35384314	35385723	UNC13B	0	+	10	0.988563	8.05526	5	8	11	20	3	11.6	3	6	6	6	0.573114	NonUniformIntronCover	CGND-HRA-02104
chr19	17627940	17629239	UNC13A	0	-	10	1	42.1064	32	41	50.5	32	62	39.55	56.85	201	179	179	0.173201	-	CGND-HRA-02105
chr9	35384314	35385723	UNC13B	0	+	10	1	17.6542	12	18	24	45	11	33.75	16.95	14	14	14	0.55772	NonUniformIntronCover	CGND-HRA-02105
chr19	17627940	17629239	UNC13A	0	-	10	1	38.8994	23	38	55	35	64	37.45	62.9	179	161	161	0.17852	NonUniformIntronCover	CGND-HRA-02106
chr9	35384314	35385723	UNC13B	0	+	10	1	11.4242	8	11	15	19	16	18.7	16.05	16	16	16	0.416575	NonUniformIntronCover	CGND-HRA-02106
chr19	17627940	17629239	UNC13A	0	-	10	1	10.8414	7	10	16	21	20	23.45	11.55	165	150	150	0.0616544	NonUniformIntronCover	CGND-HRA-02107
chr9	35384314	35385723	UNC13B	0	+	10	0.997856	5.45455	4	6	7	19	3	12.05	2.25	14	13	13	0.280374	NonUniformIntronCover	CGND-HRA-02107
chr19	17627940	17629239	UNC13A	0	-	10	1	16.0638	8	16	20	23	27	24.8	22.15	64	62	62	0.200638	NonUniformIntronCover	CGND-HRA-02108
chr9	35384314	35385723	UNC13B	0	+	10	1	11.0588	9	11	14	36	15	27.85	11.15	10	10	10	0.52514	NonUniformIntronCover	CGND-HRA-02108
chr19	17627940	17629239	UNC13A	0	-	10	0.860357	1.78723	1	2	3	1	3	0.45	2.15	15	13	13	0.106464	-	CGND-HRA-02114
chr9	35384314	35385723	UNC13B	0	+	10	0.937098	3.01248	2	3	5	13	4	10.3	3	20	20	20	0.130906	NonUniformIntronCover	CGND-HRA-02114
chr19	17627940	17629239	UNC13A	0	-	10	0.965865	4.96325	3	5	7	8	10	7.1	10.1	31	28	28	0.138009	NonUniformIntronCover	CGND-HRA-02116
chr9	35384314	35385723	UNC13B	0	+	10	0.990708	6.33868	5	6	9	15	9	14.75	9.6	13	13	13	0.327772	NonUniformIntronCover	CGND-HRA-02116
chr19	17627940	17629239	UNC13A	0	-	10	1	27.8027	12	32	42	46	65	41.35	57.75	46	40	40	0.376717	NonUniformIntronCover	CGND-HRA-02117
chr9	35384314	35385723	UNC13B	0	+	10	1	3.83601	3	4	5	9	3	7.4	3.15	4	4	4	0.489536	LowCover	CGND-HRA-02117
chr19	17627940	17629239	UNC13A	0	-	10	1	11.7215	8	12	15	15	33	13.15	23.85	53	48	48	0.181106	NonUniformIntronCover	CGND-HRA-02119
chr9	35384314	35385723	UNC13B	0	+	10	0.972838	6.89127	4	7	10	15	5	13.3	4.85	18	18	18	0.276855	NonUniformIntronCover	CGND-HRA-02119
chr19	17627940	17629239	UNC13A	0	-	10	1	22.4603	10	22	33	27	55	26.65	41.55	87	77	77	0.205192	NonUniformIntronCover	CGND-HRA-02120
chr9	35384314	35385723	UNC13B	0	+	10	1	9.04991	7	9	12	28	9	20.5	8.6	21	21	21	0.301163	NonUniformIntronCover	CGND-HRA-02120
chr19	17627940	17629239	UNC13A	0	-	10	0.797517	4.44487	1	4	8	10	16	10.2	13.9	31	29	29	0.125402	NonUniformIntronCover	CGND-HRA-02121
chr9	35384314	35385723	UNC13B	0	+	10	0.969264	2.99109	1	3	5	7	5	5.15	5.7	6	6	6	0.332672	LowCover	CGND-HRA-02121
chr19	17627940	17629239	UNC13A	0	-	10	0.186191	0	0	0	0	0	1	0	1	5	3	3	0.0359013	LowCover	CGND-HRA-02122
chr9	35384314	35385723	UNC13B	0	+	10	0.960686	2.49733	1	2	5	7	3	5.2	5.6	18	18	18	0.121837	NonUniformIntronCover	CGND-HRA-02122
chr19	17627940	17629239	UNC13A	0	-	10	0.100078	0	0	0	0	1	2	0	2	8	7	7	0.0123551	LowCover	CGND-HRA-02123
chr9	35384314	35385723	UNC13B	0	+	10	0.950679	3.81462	2	4	7	6	3	3.85	3	18	18	18	0.174865	NonUniformIntronCover	CGND-HRA-02123
chr19	17627940	17629239	UNC13A	0	-	10	0.635376	0.845261	0	1	2	1	1	2	0.1	10	9	9	0.0597418	LowCover	CGND-HRA-02124
chr9	35384314	35385723	UNC13B	0	+	10	0.919943	2.05882	1	2	3	6	3	4.6	2.2	17	17	17	0.108025	NonUniformIntronCover	CGND-HRA-02124
chr19	17627940	17629239	UNC13A	0	-	10	1	23.0503	13	23	38	24	52	26.8	50.1	175	161	161	0.116386	NonUniformIntronCover	CGND-HRA-02127
chr9	35384314	35385723	UNC13B	0	+	10	0.921372	3.18717	1	3	6	18	3	12.95	2	10	10	10	0.241687	NonUniformIntronCover	CGND-HRA-02127
chr19	17627940	17629239	UNC13A	0	-	10	1	12.2631	8	11	28	14	34	12.45	29.9	109	95	95	0.101128	NonUniformIntronCover	CGND-HRA-02128
chr9	35384314	35385723	UNC13B	0	+	10	1	4.17647	3	4	5	20	5	15.9	4.6	15	15	15	0.217791	NonUniformIntronCover	CGND-HRA-02128
chr19	17627940	17629239	UNC13A	0	-	10	0.559348	0.647969	0	1	1	2	1	2	1	6	6	6	0.085275	LowCover	CGND-HRA-02132
chr9	35384314	35385723	UNC13B	0	+	10	1	4.36542	2	4	6	9	2	5.75	6.25	11	11	11	0.284107	NonUniformIntronCover	CGND-HRA-02132
chr19	17627940	17629239	UNC13A	0	-	10	1	31.6867	21	32	40	30	53	35.55	48.15	22	19	19	0.590215	NonUniformIntronCover	CGND-HRA-02133
chr9	35384314	35385723	UNC13B	0	+	10	1	6.78253	5	7	9	13	3	9.35	2.45	14	11	11	0.326357	NonUniformIntronCover	CGND-HRA-02133
chr19	17627940	17629239	UNC13A	0	-	10	1	18.5087	14	18	25	16	26	11	25.85	195	164	164	0.0866883	-	CGND-HRA-02134
chr9	35384314	35385723	UNC13B	0	+	10	0.993567	11.975	9	11	17	23	9	18.65	7	22	22	22	0.352466	NonUniformIntronCover	CGND-HRA-02134
chr19	17627940	17629239	UNC13A	0	-	10	1	31.0155	16	32	42	35	50	39.25	44.8	134	118	118	0.187955	NonUniformIntronCover	CGND-HRA-02135
chr9	35384314	35385723	UNC13B	0	+	10	1	10.2246	8	10	13	23	13	19.45	12.75	20	20	20	0.338287	NonUniformIntronCover	CGND-HRA-02135
chr19	17627940	17629239	UNC13A	0	-	10	1	23.8162	19	23	30	32	35	29	33.2	132	112	112	0.152848	-	CGND-HRA-02136
chr9	35384314	35385723	UNC13B	0	+	10	1	9.99643	8	10	12	14	6	18.25	7	27	27	27	0.2702	NonUniformIntronCover	CGND-HRA-02136
chr19	17627940	17629239	UNC13A	0	-	10	0.747091	2.18375	0	2	3	2	2	4.2	2.1	3	3	3	0.421269	LowCover	CGND-HRA-02138
chr9	35384314	35385723	UNC13B	0	+	10	1	9.50089	7	9	13	18	8	15.9	7.65	16	16	16	0.372571	NonUniformIntronCover	CGND-HRA-02138
chr19	17627940	17629239	UNC13A	0	-	10	0.683476	1.23598	0	1	2	1	2	0	2	3	3	3	0.291781	LowCover	CGND-HRA-02140
chr9	35384314	35385723	UNC13B	0	+	10	1	8.57932	7	8	13	11	5	17.5	6.2	12	12	12	0.41689	NonUniformIntronCover	CGND-HRA-02140
chr19	17627940	17629239	UNC13A	0	-	10	1	15.6731	10	16	21	15	28	13.15	24.85	193	181	181	0.0751084	NonUniformIntronCover	CGND-HRA-02141
chr9	35384314	35385723	UNC13B	0	+	10	1	17.3137	14	17	22	22	18	19.85	12.55	17	16	16	0.504571	-	CGND-HRA-02141
chr19	17627940	17629239	UNC13A	0	-	10	1	14.6673	10	15	22	18	18	10	17.75	132	115	115	0.100004	-	CGND-HRA-02148
chr9	35384314	35385723	UNC13B	0	+	10	1	12.303	10	12	16	20	11	19.6	12	21	21	21	0.369427	NonUniformIntronCover	CGND-HRA-02148
chr19	17627940	17629239	UNC13A	0	-	10	1	9.59188	7	9	14	14	8	10.3	8	34	33	33	0.220038	-	CGND-HRA-02156
chr9	35384314	35385723	UNC13B	0	+	10	1	6	5	6	7	8	3	4.5	3.75	9	9	9	0.4	NonUniformIntronCover	CGND-HRA-02156
chr19	17627940	17629239	UNC13A	0	-	10	1	10.2089	8	10	12	13	13	8.6	11	95	80	80	0.0970345	-	CGND-HRA-02157
chr9	35384314	35385723	UNC13B	0	+	10	1	16.2638	14	16	19	19	9	16.75	8.5	15	15	15	0.520212	NonUniformIntronCover	CGND-HRA-02157
chr19	17627940	17629239	UNC13A	0	-	10	0.923196	3.62282	2	4	5	0	4	0	2.2	16	16	16	0.184623	NonUniformIntronCover	CGND-HRA-02160
chr9	35384314	35385723	UNC13B	0	+	10	1	9.18004	6	9	12	12	3	5.5	2.8	11	11	11	0.454907	NonUniformIntronCover	CGND-HRA-02160
chr19	17627940	17629239	UNC13A	0	-	10	0.984484	6.73308	5	7	8	6	6	5.1	8.7	180	164	164	0.0360572	-	CGND-HRA-02161
chr9	35384314	35385723	UNC13B	0	+	10	1	9.70232	8	10	12	12	10	7.9	8.75	18	18	18	0.350235	-	CGND-HRA-02161
chr19	17627940	17629239	UNC13A	0	-	10	1	12.2863	8	12	19	10	12	8.8	13	33	29	29	0.271302	-	CGND-HRA-02163
chr9	35384314	35385723	UNC13B	0	+	10	1	7.84848	6	8	10	10	6	10.7	8.9	11	10	10	0.416399	-	CGND-HRA-02163
chr19	17627940	17629239	UNC13A	0	-	10	0.224981	0	0	0	0	0	1	0	1	4	2	2	0.0532501	LowCover	CGND-HRA-02167
chr9	35384314	35385723	UNC13B	0	+	10	1	17.0802	14	17	21	14	12	13.05	10.05	16	15	15	0.516327	-	CGND-HRA-02167
chr19	17627940	17629239	UNC13A	0	-	10	1	19.7234	13	19	27	15	25	9	21.8	132	116	116	0.129996	-	CGND-HRA-02168
chr9	35384314	35385723	UNC13B	0	+	10	1	9.18717	7	9	11	14	10	11	8.15	11	10	10	0.455099	NonUniformIntronCover	CGND-HRA-02168
chr19	17627940	17629239	UNC13A	0	-	10	0.664081	0.912959	0	1	2	1	1	1	1	8	8	8	0.0766476	LowCover	CGND-HRA-02179
chr9	35384314	35385723	UNC13B	0	+	10	1	5.90374	4	6	8	5	6	6.2	3	11	11	11	0.349257	-	CGND-HRA-02179
chr19	17627940	17629239	UNC13A	0	-	10	1	14.1528	10	14	19	10	10	9.6	10.75	28	21	21	0.33575	MinorIsoform	CGND-HRA-02181
chr9	35384314	35385723	UNC13B	0	+	10	1	6.10339	4	6	8	4	4	3	5.7	6	6	6	0.504271	NonUniformIntronCover	CGND-HRA-02181
chr19	17627940	17629239	UNC13A	0	-	10	1	25.4545	19	26	31	35	33	30.3	29.65	54	48	48	0.320366	-	CGND-HRA-02182
chr9	35384314	35385723	UNC13B	0	+	10	1	30.6132	27	31	37	54	22	38.65	24.75	24	24	24	0.560546	NonUniformIntronCover	CGND-HRA-02182
chr19	17627940	17629239	UNC13A	0	-	10	0.656323	0.889749	0	1	2	2	1	0.5	0.65	0	0	0	1	LowCover	CGND-HRA-02183
chr9	35384314	35385723	UNC13B	0	+	10	1	19.2228	15	19	23	24	15	19.3	14.25	47	47	47	0.290275	-	CGND-HRA-02183
chr19	17627940	17629239	UNC13A	0	-	10	0.607448	0.767892	0	1	1	1	0	1	0	2	2	2	0.232966	LowCover	CGND-HRA-02184
chr9	35384314	35385723	UNC13B	0	+	10	1	7.00713	5	7	9	15	1	15.15	1	43	43	43	0.140123	NonUniformIntronCover	CGND-HRA-02184
chr19	17627940	17629239	UNC13A	0	-	10	0.508922	0.522244	0	1	1	2	0	0.6	0	1	1	1	0.337275	LowCover	CGND-HRA-02185
chr9	35384314	35385723	UNC13B	0	+	10	1	15.1426	12	15	17	23	15	19.5	14.15	24	25	24	0.37722	NonUniformIntronCover	CGND-HRA-02185
chr19	17627940	17629239	UNC13A	0	-	10	0.460047	0.400387	0	0	1	1	0	1.8	0	3	2	2	0.13296	LowCover	CGND-HRA-02186
chr9	35384314	35385723	UNC13B	0	+	10	1	12.8699	11	13	15	19	8	13.6	7.7	29	29	29	0.307378	NonUniformIntronCover	CGND-HRA-02186
chr19	17627940	17629239	UNC13A	0	-	10	0.534523	0.586074	0	1	1	0	0	1	0	1	1	1	0.348332	LowCover	CGND-HRA-02187
chr9	35384314	35385723	UNC13B	0	+	10	1	8.56506	6	9	10	5	8	8.85	8.8	40	39	39	0.176363	NonUniformIntronCover	CGND-HRA-02187
chr19	17627940	17629239	UNC13A	0	-	10	0.974399	3.01354	2	3	4	4	8	2.05	9	5	4	4	0.376056	LowCover	CGND-HRA-02189
chr9	35384314	35385723	UNC13B	0	+	10	1	13.9786	11	14	16	26	18	17.95	18.6	14	14	14	0.499618	NonUniformIntronCover	CGND-HRA-02189
chr19	17627940	17629239	UNC13A	0	-	10	0.401862	0.255319	0	0	1	0	0	0	0	0	0	0	1	LowCover	CGND-HRA-02190
chr9	35384314	35385723	UNC13B	0	+	10	1	10.6916	9	11	12	9	8	12.05	9.45	36	36	36	0.228984	-	CGND-HRA-02190
chr19	17627940	17629239	UNC13A	0	-	10	0.728472	1	0	1	2	2	2	0.95	1	4	3	3	0.2	LowCover	CGND-HRA-02192
chr9	35384314	35385723	UNC13B	0	+	10	1	42.3939	35	42	51	68	35	56.35	28.7	122	122	122	0.25788	NonUniformIntronCover	CGND-HRA-02192
chr19	17627940	17629239	UNC13A	0	-	10	0.428239	0.321083	0	0	1	1	0	1	0	0	0	0	1	LowCover	CGND-HRA-02193
chr9	35384314	35385723	UNC13B	0	+	10	1	11.4314	9	11	15	20	7	18.15	8.35	36	36	36	0.241009	NonUniformIntronCover	CGND-HRA-02193
chr19	17627940	17629239	UNC13A	0	-	10	0.416602	0.29207	0	0	1	5	0	2	0	2	2	2	0.172392	LowCover	CGND-HRA-02194
chr9	35384314	35385723	UNC13B	0	+	10	1	17.2602	15	17	20	25	12	22.45	15.1	30	30	30	0.365217	-	CGND-HRA-02194
chr19	17627940	17629239	UNC13A	0	-	10	0.936385	2.57834	2	3	4	3	2	3	2	3	3	3	0.462205	LowCover	CGND-HRA-02195
chr9	35384314	35385723	UNC13B	0	+	10	1	11.3137	9	11	13	14	11	14.4	10.45	25	25	25	0.311555	-	CGND-HRA-02195
chr19	17627940	17629239	UNC13A	0	-	10	0.78045	1.74662	1	2	3	2	1	1.4	0.1	1	1	1	0.635915	LowCover	CGND-HRA-02197
chr9	35384314	35385723	UNC13B	0	+	10	1	7.95722	6	8	9	4	7	4.55	6.55	27	27	27	0.227627	NonUniformIntronCover	CGND-HRA-02197
chr19	17627940	17629239	UNC13A	0	-	10	0.0775795	0	0	0	0	0	0	0	0	1	1	1	0.0719942	LowCover	CGND-HRA-02198
chr9	35384314	35385723	UNC13B	0	+	10	1	7.51337	6	8	9	19	5	8.7	5.05	33	33	33	0.185454	NonUniformIntronCover	CGND-HRA-02198
chr19	17627940	17629239	UNC13A	0	-	10	0.155159	0	0	0	0	0	0	0	0	0	0	0	0	LowCover	CGND-HRA-02199
